frame,neck_sagittal_angle,neck_frontal_angle,neck_length,confidence,forward_component,cervical_x,cervical_y,cervical_z,head_x,head_y,head_z
477,-23.66158,0.31591284,0.22189231,1.0,-0.40132856,-0.095547616481781,0.6210100650787354,-0.07211548835039139,-0.08173856139183044,0.8362810611724854,-0.12411461025476456
478,-22.887383,-0.80741096,0.22180027,1.0,-0.3888883,-0.09418661147356033,0.6211020946502686,-0.07338947057723999,-0.08614472299814224,0.8367790579795837,-0.12451809644699097
479,-24.475006,-1.47407,0.22239439,1.0,-0.4141827,-0.08911392092704773,0.6190868616104126,-0.08768156915903091,-0.07946902513504028,0.8292129039764404,-0.15988466143608093
480,-21.82255,-2.8752127,0.22232427,1.0,-0.37132987,-0.08019396662712097,0.6245591044425964,-0.07180437445640564,-0.07627102732658386,0.8407849073410034,-0.12337077409029007
481,-19.885628,-4.8420925,0.22227293,1.0,-0.33906955,-0.08503967523574829,0.6282432079315186,-0.07041816413402557,-0.09241491556167603,0.8457671403884888,-0.11552024632692337
482,-18.022078,-4.871272,0.22201817,1.0,-0.30837244,-0.08951430767774582,0.6306436061859131,-0.06187644600868225,-0.10105758905410767,0.8499253988265991,-0.0946531668305397
483,-18.245728,-4.120329,0.22206423,1.0,-0.3123628,-0.08780050277709961,0.6325069069862366,-0.061501968652009964,-0.09559670090675354,0.8519273996353149,-0.0947643369436264
484,-18.439102,-3.2021446,0.22217236,1.0,-0.315852,-0.0827525183558464,0.6335030794143677,-0.0605795681476593,-0.0856163278222084,0.853284478187561,-0.09295997023582458
485,-17.191961,-1.7898188,0.22223975,1.0,-0.29544243,-0.0811220183968544,0.6385412216186523,-0.06391118466854095,-0.08392644673585892,0.8593990802764893,-0.0884966254234314
486,-16.490868,-0.6987055,0.2223534,1.0,-0.28384313,-0.08196264505386353,0.6413779258728027,-0.056383583694696426,-0.08432086557149887,0.8630048036575317,-0.07418812811374664
487,-16.397,0.10792827,0.22253656,1.0,-0.28229076,-0.08394235372543335,0.6416687369346619,-0.05485323444008827,-0.08473998308181763,0.8635809421539307,-0.07149231433868408
488,-18.053297,0.6183862,0.22277552,1.0,-0.30988523,-0.08859609812498093,0.6369984745979309,-0.05505874380469322,-0.08391805738210678,0.8584297299385071,-0.07904302328824997
489,-16.359888,2.17837,0.22280689,1.0,-0.28148237,-0.0997551679611206,0.6423308849334717,-0.04706091061234474,-0.10115836560726166,0.8649123907089233,-0.05698122829198837
490,-16.36756,2.8138297,0.22290224,1.0,-0.28148547,-0.10436360538005829,0.642607569694519,-0.04637842997908592,-0.1061750203371048,0.8653140068054199,-0.05554215610027313
491,-16.822878,3.363962,0.22301175,1.0,-0.28895703,-0.10474035143852234,0.6438933610916138,-0.04411029443144798,-0.104175865650177,0.8667407035827637,-0.05265342816710472
492,-16.797,3.7159536,0.22310184,1.0,-0.28842473,-0.10438976436853409,0.6444451212882996,-0.047621019184589386,-0.10306224226951599,0.8673766255378723,-0.056235507130622864
493,-16.927944,4.1458454,0.22319476,1.0,-0.29047126,-0.10302461683750153,0.6440987586975098,-0.04024588316679001,-0.0995045155286789,0.8672024011611938,-0.04556317254900932
494,-17.201681,4.4474773,0.22325015,1.0,-0.29492313,-0.10147206485271454,0.6432031393051147,-0.03844717890024185,-0.09595755487680435,0.8663262128829956,-0.043577130883932114
495,-17.364073,4.825068,0.22331852,1.0,-0.2974785,-0.100641630589962,0.6431362628936768,-0.034122172743082047,-0.09340084344148636,0.866310715675354,-0.03757113963365555
496,-17.548946,5.1279554,0.2233796,1.0,-0.30042276,-0.10012118518352509,0.6436165571212769,-0.027890056371688843,-0.09177029132843018,0.8668389320373535,-0.028582122176885605
497,-17.436676,5.487892,0.22344033,1.0,-0.29840067,-0.1007697805762291,0.6429536938667297,-0.01582999899983406,-0.091748908162117,0.8661785125732422,-0.011971534229815006
498,-17.809286,4.8504624,0.22339725,1.0,-0.30485627,-0.1032709926366806,0.6438831090927124,-0.011972923763096333,-0.09524727612733841,0.8671361207962036,-0.01175136398524046
